331	18	21
331	19	19
331	20	23
331	21	22
331	22	21
331	23	19
331	24	23
331	25	18
331	26	19
331	27	16
331	28	18
331	29	18
331	30	14
331	31	20
331	32	15
331	33	15
331	34	13
331	35	19
331	36	14
331	37	12
331	38	16
331	39	13
331	40	15
331	41	12
331	42	12
331	43	15
331	44	14
331	45	12
331	46	12
331	47	12
331	48	13
331	49	14
331	50	13
331	51	11
331	52	10
331	53	11
331	54	11
331	55	10
331	56	13
331	57	13
331	58	14
331	59	10
331	60	9
331	61	9
331	62	12
331	63	13
331	64	10
331	65	8
331	66	10
331	67	10
331	68	10
331	69	12
331	70	9
331	71	8
331	72	7
331	73	8
331	74	9
331	75	7
331	76	10
331	77	8
331	78	7
331	79	8
331	80	8
331	81	8
331	82	8
331	83	9
331	84	7
331	85	8
331	86	9
331	87	10
331	88	10
331	89	9
331	90	6
331	91	6
331	92	7
331	93	6
331	94	9
331	95	7
331	96	7
331	97	7
331	98	6
331	99	7
331	100	6
331	101	7
331	102	7
331	103	6
331	104	7
331	105	6
331	106	5
331	107	5
331	108	5
331	109	5
331	110	6
331	111	5
331	112	5
331	113	5
331	114	5
331	115	7
331	116	5
331	117	6
331	118	7
331	119	5
331	120	5
331	121	5
331	122	5
331	123	5
331	124	6
331	125	6
331	126	6
331	127	5
331	128	6
331	129	6
331	130	5
331	131	4
331	132	6
331	133	6
331	134	4
331	135	5
331	136	5
331	137	5
331	138	5
331	139	4
331	140	4
331	141	3
331	142	3
331	143	4
331	144	3
331	145	3
331	146	3
331	147	3
331	148	3
331	149	3
331	150	3
331	151	3
331	152	3
331	153	3
331	154	3
331	155	3
331	156	4
331	157	3
331	158	3
331	159	3
331	160	3
331	161	4
331	162	3
331	163	3
331	164	3
331	165	4
331	166	3
331	167	3
331	168	4
331	169	3
331	170	3
332	1	711
333	1	2054
334	1	1520
335	1	1002
335	2	592
335	3	3
336	1	1720
337	1	3073
338	1	1134
339	1	1415
340	1	1532
341	1	2186
342	1	2006
343	1	1672
344	1	1875
345	1	2335
346	1	2392
347	1	1495
348	1	1033
349	1	1930
350	1	1311
351	1	1748
352	1	1662
353	1	1864
354	1	1773
355	1	1310
356	1	4818
357	1	1112
358	1	1936
359	1	1900
360	1	1191
360	2	322
361	1	1884
362	1	2604
363	1	2369
364	1	1481
365	1	2151
366	1	3107
367	1	1768
368	1	1324
369	1	1314
370	1	2804
371	1	1743
372	1	2288
373	1	2204
374	1	2407
375	1	2801
376	1	2115
377	1	2129
378	1	2699
379	1	1261
380	1	1155
381	1	656
382	1	2376
382	2	876
382	3	539
382	4	568
382	5	340
382	6	174
382	7	138
382	8	77
382	9	116
382	10	122
382	11	135
382	12	123
382	13	119
382	14	100
382	15	86
382	16	30
382	17	97
382	18	64
382	19	96
382	20	68
382	21	78
382	22	75
382	23	75
382	24	71
382	25	67
382	26	73
382	27	70
382	28	83
382	29	80
382	30	65
382	31	58
382	32	68
382	33	73
382	34	60
382	35	63
382	36	64
382	37	63
382	38	66
382	39	55
382	40	62
382	41	67
382	42	61
382	43	51
382	44	60
382	45	52
382	46	55
382	47	49
382	48	54
382	49	60
382	50	53
382	51	49
382	52	58
382	53	55
382	54	52
382	55	48
382	56	49
382	57	52
382	58	52
382	59	49
382	60	49
382	61	44
382	62	45
382	63	44
382	64	42
382	65	46
382	66	46
382	67	44
382	68	48
382	69	47
382	70	47
382	71	47
382	72	41
382	73	42
382	74	47
382	75	33
382	76	42
382	77	47
382	78	43
382	79	42
382	80	48
382	81	40
382	82	39
382	83	50
382	84	41
382	85	36
382	86	39
382	87	46
382	88	32
382	89	33
382	90	43
382	91	39
382	92	45
382	93	45
382	94	34
382	95	39
382	96	41
382	97	40
382	98	37
382	99	37
382	100	41
382	101	38
382	102	32
382	103	40
382	104	35
382	105	35
382	106	35
382	107	32
382	108	37
382	109	37
382	110	34
382	111	33
382	112	33
382	113	30
382	114	32
382	115	33
382	116	31
382	117	31
382	118	32
382	119	34
382	120	33
382	121	26
382	122	32
382	123	31
382	124	33
382	125	32
382	126	30
382	127	28
382	128	34
382	129	32
382	130	29
382	131	30
382	132	28
382	133	27
382	134	28
382	135	29
382	136	33
382	137	30
382	138	28
382	139	30
382	140	31
382	141	34
382	142	32
382	143	28
382	144	26
382	145	24
382	146	28
382	147	30
382	148	35
382	149	27
382	150	23
382	151	26
382	152	30
382	153	28
382	154	29
382	155	29
382	156	25
382	157	25
382	158	27
382	159	33
382	160	23
382	161	25
382	162	29
382	163	25
382	164	26
382	165	24
382	166	25
382	167	21
382	168	28
382	169	20
382	170	23
382	171	27
382	172	23
382	173	22
382	174	23
382	175	25
382	176	20
382	177	24
382	178	21
382	179	26
382	180	21
382	181	19
382	182	21
382	183	22
382	184	20
382	185	23
382	186	24
382	187	24
382	188	23
382	189	21
382	190	19
382	191	21
382	192	19
382	193	19
382	194	23
382	195	20
382	196	21
382	197	21
382	198	19
382	199	21
382	200	18
382	201	19
382	202	21
382	203	18
382	204	22
382	205	18
382	206	20
382	207	21
382	208	17
382	209	21
382	210	24
382	211	18
382	212	22
382	213	18
382	214	17
382	215	20
382	216	16
382	217	18
382	218	19
382	219	19
382	220	16
382	221	21
382	222	18
382	223	23
382	224	19
382	225	17
382	226	18
382	227	19
382	228	16
382	229	17
382	230	15
382	231	16
382	232	17
382	233	16
382	234	18
382	235	15
382	236	15
382	237	16
382	238	14
382	239	17
382	240	15
382	241	18
382	242	14
382	243	14
382	244	17
382	245	13
382	246	13
382	247	14
382	248	12
382	249	12
382	250	14
382	251	25
382	252	17
382	253	14
382	254	12
382	255	12
382	256	13
382	257	12
382	258	13
382	259	13
382	260	15
382	261	11
382	262	11
382	263	14
382	264	12
382	265	13
382	266	15
382	267	11
382	268	10
382	269	11
382	270	11
382	271	11
382	272	12
382	273	10
382	274	13
382	275	9
382	276	10
382	277	9
382	278	8
382	279	9
382	280	9
382	281	10
382	282	8
382	283	8
382	284	12
382	285	9
382	286	12
382	287	9
382	288	10
382	289	10
382	290	9
382	291	11
382	292	11
382	293	8
382	294	10
382	295	7
382	296	9
382	297	8
382	298	8
382	299	7
382	300	8
382	301	7
382	302	6
382	303	7
382	304	7
382	305	6
382	306	8
382	307	6
382	308	5
382	309	7
382	310	6
382	311	8
382	312	7
382	313	5
382	314	5
382	315	6
382	316	5
382	317	5
382	318	5
382	319	6
382	320	6
382	321	4
382	322	4
382	323	5
382	324	5
382	325	4
382	326	8
382	327	4
382	328	4
382	329	5
382	330	3
382	331	3
382	332	3
382	333	3
382	334	4
382	335	3
382	336	4
382	337	3
382	338	5
382	339	3
382	340	3
382	341	3
382	342	3
382	343	4
382	344	4
382	345	4
382	346	4
382	347	3
382	348	3
382	349	3
383	1	1704
383	2	3
383	3	3
384	1	3953
384	2	8
385	1	45
386	1	138
387	1	1283
388	1	1581
389	1	1443
390	1	672
391	1	263
392	1	3141
393	1	1874
394	1	2549
395	1	1713
396	1	2126
397	1	207
398	1	732
399	1	2528
400	1	2350
401	1	1654
402	1	2213
403	1	1314
404	1	296
404	2	7
404	3	4
405	1	2588
406	1	1910
406	2	148
406	3	47
406	4	6
406	5	6
407	1	2430
408	1	616
408	2	987
408	3	16
409	1	772
410	1	1345
411	1	2490
412	1	858
413	1	2286
414	1	1542
415	1	656
416	1	674
417	1	1518
418	1	887
418	2	392
419	1	1188
420	1	3015
421	1	1350
422	1	732
423	1	2708
424	1	1461
425	1	738
426	1	2637
427	1	739
428	1	1873
429	1	1102
430	1	1360
430	2	375
431	1	2575
432	1	1216
433	1	1373
434	1	2341
435	1	2554
436	1	1475
437	1	1801
438	1	952
439	1	90
440	1	783
441	1	1446
442	1	1338
443	1	2265
444	1	3358
445	1	2416
446	1	1268
447	1	1639
448	1	898
449	1	3392
450	1	1215
451	1	3226
452	1	66
453	1	1815
454	1	2417
455	1	10626
456	1	3544
457	1	2460
457	2	32
457	3	3
458	1	1198
458	2	2232
458	3	215
459	1	1881
460	1	2463
461	1	2796
462	1	2459
463	1	1435
464	1	3067
465	1	218
466	1	2700
467	1	1881
468	1	1074
469	1	1312
470	1	1081
471	1	1637
472	1	475
473	1	2183
474	1	2600
475	1	918
476	1	1797
477	1	939
478	1	2063
479	1	1066
480	1	2095
481	1	1481
482	1	1233
483	1	3372
484	1	845
485	1	2016
486	1	2788
487	1	2755
488	1	2267
489	1	1480
490	1	1487
491	1	1433
492	1	1790
493	1	1460
494	1	2299
495	1	1611
496	1	1190
497	1	1850
498	1	1739
499	1	2170
499	2	153
499	3	17
499	4	6
500	1	1585
501	1	2885
502	1	1670
503	1	3290
504	1	1156
504	2	961
505	1	1132
506	1	1373
507	1	1105
508	1	2887
509	1	2030
510	1	2037
511	1	3820
512	1	1577
513	1	238
514	1	2174
515	1	2729
516	1	2550
517	1	1440
518	1	1631
519	1	1987
520	1	2482
521	1	1414
522	1	1924
523	1	1351
524	1	2441
525	1	1694
525	2	16
526	1	238
526	2	24
526	3	13
527	1	1944
528	1	541
529	1	1754
530	1	2602
531	1	2406
532	1	1781
533	1	2647
534	1	1240
535	1	900
536	1	3717
537	1	2976
538	1	2449
539	1	1939
540	1	1641
541	1	568
542	1	1909
543	1	1346
544	1	2318
545	1	1867
546	1	1754
547	1	2351
548	1	877
549	1	3747
550	1	1723
551	1	2613
552	1	2482
553	1	2901
554	1	1654
555	1	1842
555	2	5
556	1	1595
557	1	2326
559	1	1679
560	1	1638
560	2	74
560	3	46
560	4	37
560	5	37
560	6	37
560	7	30
560	8	21
560	9	16
560	10	14
560	11	11
560	12	11
560	13	8
560	14	9
560	15	7
560	16	6
560	17	7
560	18	6
560	19	6
560	20	4
560	21	4
560	22	4
560	23	4
560	24	4
560	25	6
560	26	4
560	27	3
560	28	4
560	29	3
560	30	3
560	31	4
561	1	1376
562	1	2462
563	1	2699
564	1	1451
565	1	1256
566	1	3123
567	1	1295
568	1	2015
569	1	2035
570	1	1392
571	1	1812
571	2	5
572	1	1073
573	1	1037
574	1	289
575	1	1166
576	1	3252
576	2	857
576	3	17
576	4	14
576	5	7
576	6	5
576	7	6
576	8	4
577	1	1765
578	1	631
579	1	1328
580	1	1074
581	1	980
582	1	1606
583	1	3396
584	1	614
585	1	2078
586	1	1780
587	1	1811
588	1	2766
589	1	2199
590	1	1667
591	1	2158
592	1	2580
593	1	1701
594	1	596
595	1	1704
596	1	12967
597	1	2285
598	1	2277
599	1	1505
600	1	1404
601	1	1524
602	1	1789
602	2	394
602	3	141
603	1	3396
604	1	622
